dataset_file,source,original_title,license,artist,page_url,notes
brightiris_commons_Male_gray_eye_18554338933_p100.jpg,Wikimedia Commons,File:Male gray eye (18554338933).jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/127297977@N05"">fredrik Andreasson</a> from Sweden",https://commons.wikimedia.org/wiki/File:Male_gray_eye_(18554338933).jpg,
brightiris_commons_My_eye_p76.jpg,Wikimedia Commons,File:My eye.jpg,Public domain,"No machine-readable author provided. <a href=""//commons.wikimedia.org/w/index.php?title=User:Gtanner~commonswiki&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Gtanner~commonswiki (page does n",https://commons.wikimedia.org/wiki/File:My_eye.jpg,
brightiris_commons_Mybluishgrayeye_p100.jpg,Wikimedia Commons,File:Mybluishgrayeye.JPG,Public domain,"<a href=""https://en.wikipedia.org/wiki/user:Nick4gwen"" class=""extiw"" title=""en:user:Nick4gwen"">en:user:Nick4gwen</a>",https://commons.wikimedia.org/wiki/File:Mybluishgrayeye.JPG,
brightiris_commons_Niebieskie_oko_p98.jpg,Wikimedia Commons,File:Niebieskie oko.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:IndependentOo"" title=""User:IndependentOo"">IndependentOo</a>",https://commons.wikimedia.org/wiki/File:Niebieskie_oko.jpg,"Commons Artist 필드 공란, Credit=Own work — 업로더(IndependentOo)를 저작자로 기록(2026-08-19 재조회)."
brightiris_commons_NIRIris_p99.jpg,Wikimedia Commons,File:NIRIris.png,CC BY 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Smhossei&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Smhossei (page does not exist)"">Smhossei</a>",https://commons.wikimedia.org/wiki/File:NIRIris.png,
brightiris_commons_Occhio_affetto_da_mosaicismo_somatico_p100.jpg,Wikimedia Commons,File:Occhio affetto da mosaicismo somatico.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Francesco_Voci&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Francesco Voci (page does not exist)"">Francesco Voci</a>",https://commons.wikimedia.org/wiki/File:Occhio_affetto_da_mosaicismo_somatico.jpg,
brightiris_commons_OcchioRickyZ_p63.jpg,Wikimedia Commons,File:OcchioRickyZ.jpg,CC BY-SA 3.0,RickyZ,https://commons.wikimedia.org/wiki/File:OcchioRickyZ.jpg,
brightiris_commons_Oeil_hétérochrome_p99.jpg,Wikimedia Commons,File:Oeil hétérochrome.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Jean-Paul_Corlin"" title=""User:Jean-Paul Corlin"">Jean-Paul Corlin</a>",https://commons.wikimedia.org/wiki/File:Oeil_h%C3%A9t%C3%A9rochrome.jpg,
brightiris_commons_Oeilguix_p100.jpg,Wikimedia Commons,File:Oeilguix.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:GuiX&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:GuiX (page does not exist)"">GuiX</a>",https://commons.wikimedia.org/wiki/File:Oeilguix.jpg,
brightiris_commons_Ojo_Azul_p100.jpg,Wikimedia Commons,File:Ojo Azul.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Gons"" title=""User:Gons"">Gons</a>",https://commons.wikimedia.org/wiki/File:Ojo_Azul.jpg,
brightiris_commons_Ojo_experimentando_REM_p100.jpg,Wikimedia Commons,File:Ojo experimentando REM.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Juan.maytorenab&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Juan.maytorenab (page does not exist)"">Juan.maytorenab</a>",https://commons.wikimedia.org/wiki/File:Ojo_experimentando_REM.jpg,
brightiris_commons_Ojos_azules_p100.jpg,Wikimedia Commons,File:Ojos azules.png,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Pollitoloco122ich&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Pollitoloco122ich (page does not exist)"">Pollitoloco122ich</a>",https://commons.wikimedia.org/wiki/File:Ojos_azules.png,
brightiris_commons_OjoVerde_p94.jpg,Wikimedia Commons,File:OjoVerde.JPG,CC BY 2.5,"<a href=""//commons.wikimedia.org/wiki/User:ArquiWHAT"" title=""User:ArquiWHAT"">ArquiWHAT</a>",https://commons.wikimedia.org/wiki/File:OjoVerde.JPG,
brightiris_commons_OJOVIGILANTE_p96.jpg,Wikimedia Commons,File:OJOVIGILANTE.JPG,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Ximonnomix~commonswiki"" title=""User:Ximonnomix~commonswiki"">Ximonnomix~commonswiki</a>",https://commons.wikimedia.org/wiki/File:OJOVIGILANTE.JPG,Public domain이라 표시 의무는 없으나 업로더를 기록(2026-08-19 재조회).
brightiris_commons_OlhoAzul_p81.jpg,Wikimedia Commons,File:OlhoAzul.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Lacobrigo"" title=""User:Lacobrigo"">Lacobrigo</a>",https://commons.wikimedia.org/wiki/File:OlhoAzul.jpg,
brightiris_commons_Ollo_02_p100.jpg,Wikimedia Commons,File:Ollo 02.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/37563893@N00"">Noel Feans</a>",https://commons.wikimedia.org/wiki/File:Ollo_02.jpg,
brightiris_commons_Oog_met_twee_verschillende_kleuren1_p100.jpg,Wikimedia Commons,File:Oog met twee verschillende kleuren1.JPG,CC BY-SA 3.0,"No machine-readable author provided. <a href=""//commons.wikimedia.org/w/index.php?title=User:Lene1973&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Lene1973 (page does not exist)"">Lene1973</a",https://commons.wikimedia.org/wiki/File:Oog_met_twee_verschillende_kleuren1.JPG,
brightiris_commons_Photopupillary_reflex_p100.jpg,Wikimedia Commons,File:Photopupillary reflex.gif,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:01syhr&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:01syhr (page does not exist)"">01syhr</a>",https://commons.wikimedia.org/wiki/File:Photopupillary_reflex.gif,
brightiris_commons_Piwne_oko_p100.jpg,Wikimedia Commons,File:Piwne oko.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:IndependentOo"" title=""User:IndependentOo"">IndependentOo</a>",https://commons.wikimedia.org/wiki/File:Piwne_oko.jpg,"Commons Artist 필드 공란, Credit=Own work — 업로더(IndependentOo)를 저작자로 기록(2026-08-19 재조회)."
brightiris_commons_Pupil_-_eye_p100.jpg,Wikimedia Commons,File:Pupil - eye.jpg,CC BY-SA 3.0,Mattis2412,https://commons.wikimedia.org/wiki/File:Pupil_-_eye.jpg,
brightiris_commons_Rainbow_striped_green_eye_p48.jpg,Wikimedia Commons,File:Rainbow striped green eye.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://flickr.com/people/33037761@N07"">courtney murray rhodes</a>",https://commons.wikimedia.org/wiki/File:Rainbow_striped_green_eye.jpg,
brightiris_commons_Ray_eye_p100.jpg,Wikimedia Commons,File:Ray eye.jpg,CC BY 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Ray_eye"" class=""mw-redirect"" title=""User:Ray eye"">Ray eye</a>",https://commons.wikimedia.org/wiki/File:Ray_eye.jpg,
brightiris_commons_Righteyegreen_p77.jpg,Wikimedia Commons,File:Righteyegreen.jpg,CC BY 2.5 au,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Sare963&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Sare963 (page does not exist)"">Sare963</a> Sarah Illes",https://commons.wikimedia.org/wiki/File:Righteyegreen.jpg,
brightiris_commons_Rkinch_persistent_pupillary_membrane_p100.jpg,Wikimedia Commons,File:Rkinch persistent pupillary membrane.jpg,CC BY-SA 3.0,"Richard J Kinch kinch@truetex.com / <a href=""https://en.wikipedia.org/wiki/User:Rkinch"" class=""extiw"" title=""en:User:Rkinch"">Rkinch</a> at <a class=""external text"" data-mw-original-href=""http://en.wik",https://commons.wikimedia.org/wiki/File:Rkinch_persistent_pupillary_membrane.jpg,
brightiris_commons_Rožnica_p100.jpg,Wikimedia Commons,File:Rožnica.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:PFrankoZ&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:PFrankoZ (page does not exist)"">PFrankoZ</a>",https://commons.wikimedia.org/wiki/File:Ro%C5%BEnica.jpg,
brightiris_commons_Sign_language_alphabet_13_p98.jpg,Wikimedia Commons,File:Sign language alphabet (13).jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Raziakhatun12&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Raziakhatun12 (page does not exist)"">Raziakhatun12</a>",https://commons.wikimedia.org/wiki/File:Sign_language_alphabet_(13).jpg,
brightiris_commons_Silmä_-_jotain_-_B-cropped_p88.jpg,Wikimedia Commons,File:Silmä - jotain - B-cropped.jpg,CC BY-SA 3.0,"Mikko Saarinen - <a href=""//commons.wikimedia.org/w/index.php?title=User:Ultimatum0&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ultimatum0 (page does not exist)"">Ultimatum0</a>",https://commons.wikimedia.org/wiki/File:Silm%C3%A4_-_jotain_-_B-cropped.jpg,
brightiris_commons_Spanishhazeleye_p99.jpg,Wikimedia Commons,File:Spanishhazeleye.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Rrraaammmooonnn&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Rrraaammmooonnn (page does not exist)"">Rrraaammmooonnn</a>",https://commons.wikimedia.org/wiki/File:Spanishhazeleye.JPG,
brightiris_commons_Spanishhazeleyeje_p99.jpg,Wikimedia Commons,File:Spanishhazeleyeje.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Rrraaammmooonnn91&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Rrraaammmooonnn91 (page does not exist)"">Rrraaammmooonnn91</a>",https://commons.wikimedia.org/wiki/File:Spanishhazeleyeje.JPG,
brightiris_commons_Spojivka_popis_p42.jpg,Wikimedia Commons,File:Spojivka popis.jpg,Public domain,"No machine-readable author provided. <a href=""//commons.wikimedia.org/w/index.php?title=User:Bomber62&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Bomber62 (page does not exist)"">Bomber62</a",https://commons.wikimedia.org/wiki/File:Spojivka_popis.jpg,
brightiris_commons_Ull2_p100.jpg,Wikimedia Commons,File:Ull2.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Fajardoalacant"" title=""User:Fajardoalacant"">Fajardoalacant</a>",https://commons.wikimedia.org/wiki/File:Ull2.jpg,
brightiris_commons_Апельсин_-_радужка_ирины_p100.jpg,Wikimedia Commons,File:Апельсин - радужка ирины.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Frijasswa&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Frijasswa (page does not exist)"">(frijasswa)</a>",https://commons.wikimedia.org/wiki/File:%D0%90%D0%BF%D0%B5%D0%BB%D1%8C%D1%81%D0%B8%D0%BD_-_%D1%80%D0%B0%D0%B4%D1%83%D0%B6%D0%BA%D0%B0_%D0%B8%D1%80%D0%B8%D0%BD%D1%8B.jpg,
brightiris_commons_Глаза_цветом_моря_p100.jpg,Wikimedia Commons,File:Глаза цветом моря.jpg,CC BY 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Petrovalera16&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Petrovalera16 (page does not exist)"">Petrovalera16</a>",https://commons.wikimedia.org/wiki/File:%D0%93%D0%BB%D0%B0%D0%B7%D0%B0_%D1%86%D0%B2%D0%B5%D1%82%D0%BE%D0%BC_%D0%BC%D0%BE%D1%80%D1%8F.jpg,
brightiris_commons_Голубой_глаз_p100.jpg,Wikimedia Commons,File:Голубой глаз.jpg,CC BY 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Troncap"" title=""User:Troncap"">troncap</a>",https://commons.wikimedia.org/wiki/File:%D0%93%D0%BE%D0%BB%D1%83%D0%B1%D0%BE%D0%B9_%D0%B3%D0%BB%D0%B0%D0%B7.jpg,
brightiris_commons_Карьер_-_радужка_ольги_p100.jpg,Wikimedia Commons,File:Карьер - радужка ольги.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Frijasswa&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Frijasswa (page does not exist)"">(frijasswa)</a>",https://commons.wikimedia.org/wiki/File:%D0%9A%D0%B0%D1%80%D1%8C%D0%B5%D1%80_-_%D1%80%D0%B0%D0%B4%D1%83%D0%B6%D0%BA%D0%B0_%D0%BE%D0%BB%D1%8C%D0%B3%D0%B8.jpg,
brightiris_commons_Космос_в_глазах_CC-BY-SA_4.0_p100.jpg,Wikimedia Commons,File:Космос в глазах CC-BY-SA 4.0.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mikhina_Aangelina&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mikhina Aangelina (page does not exist)"">Mikhina Angelina</a>",https://commons.wikimedia.org/wiki/File:%D0%9A%D0%BE%D1%81%D0%BC%D0%BE%D1%81_%D0%B2_%D0%B3%D0%BB%D0%B0%D0%B7%D0%B0%D1%85_CC-BY-SA_4.0.jpg,
brightiris_commons_Метеорит_-_радужка_идеи_p100.jpg,Wikimedia Commons,File:Метеорит - радужка идеи.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Frijasswa&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Frijasswa (page does not exist)"">(frijasswa)</a>",https://commons.wikimedia.org/wiki/File:%D0%9C%D0%B5%D1%82%D0%B5%D0%BE%D1%80%D0%B8%D1%82_-_%D1%80%D0%B0%D0%B4%D1%83%D0%B6%D0%BA%D0%B0_%D0%B8%D0%B4%D0%B5%D0%B8.jpg,
brightiris_commons_Небо_-_радужка_валерия_p100.jpg,Wikimedia Commons,File:Небо - радужка валерия.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Frijasswa&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Frijasswa (page does not exist)"">(frijasswa)</a>",https://commons.wikimedia.org/wiki/File:%D0%9D%D0%B5%D0%B1%D0%BE_-_%D1%80%D0%B0%D0%B4%D1%83%D0%B6%D0%BA%D0%B0_%D0%B2%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D1%8F.jpg,
brightiris_commons_Океан_-_радужка_ксении_p100.jpg,Wikimedia Commons,File:Океан - радужка ксении.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Frijasswa&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Frijasswa (page does not exist)"">(frijasswa)</a>",https://commons.wikimedia.org/wiki/File:%D0%9E%D0%BA%D0%B5%D0%B0%D0%BD_-_%D1%80%D0%B0%D0%B4%D1%83%D0%B6%D0%BA%D0%B0_%D0%BA%D1%81%D0%B5%D0%BD%D0%B8%D0%B8.jpg,
brightiris_commons_Песок_-_радужка_ивана_p100.jpg,Wikimedia Commons,File:Песок - радужка ивана.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Frijasswa&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Frijasswa (page does not exist)"">(frijasswa)</a>",https://commons.wikimedia.org/wiki/File:%D0%9F%D0%B5%D1%81%D0%BE%D0%BA_-_%D1%80%D0%B0%D0%B4%D1%83%D0%B6%D0%BA%D0%B0_%D0%B8%D0%B2%D0%B0%D0%BD%D0%B0.jpg,
brightiris_commons_Планета_земля_-_радужка_елены_p100.jpg,Wikimedia Commons,File:Планета земля - радужка елены.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Frijasswa&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Frijasswa (page does not exist)"">(frijasswa)</a>",https://commons.wikimedia.org/wiki/File:%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0_%D0%B7%D0%B5%D0%BC%D0%BB%D1%8F_-_%D1%80%D0%B0%D0%B4%D1%83%D0%B6%D0%BA%D0%B0_%D0%B5%D0%BB%D0%B5%D0%BD%D1%8B.jpg,
brightiris_commons_Подвывих_хрусталика_глаза_у_пациента_с_синдромом_Марфана_p100.jpg,Wikimedia Commons,File:Подвывих хрусталика глаза у пациента с синдромом Марфана.jpg,CC BY 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Veselkovamaria&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Veselkovamaria (page does not exist)"">Veselkovamaria</a>",https://commons.wikimedia.org/wiki/File:%D0%9F%D0%BE%D0%B4%D0%B2%D1%8B%D0%B2%D0%B8%D1%85_%D1%85%D1%80%D1%83%D1%81%D1%82%D0%B0%D0%BB%D0%B8%D0%BA%D0%B0_%D0%B3%D0%BB%D0%B0%D0%B7%D0%B0_%D1%83_%D0%BF%D0%B0%D1%86%D0%B8%D0%B5%D0%BD%D1%82%D0%B0_%D1%81_%D1%81%D0%B8%D0%BD%D0%B4%D1%80%D0%BE%D0%BC%D0%BE%D0%BC_%D0%9C%D0%B0%D1%80%D1%84%D0%B0%D0%BD%D0%B0.jpg,
brightiris_commons_Структура_на_око_p100.jpg,Wikimedia Commons,File:Структура на око.jpg,CC BY 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Iskra22&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Iskra22 (page does not exist)"">Iskra22</a>",https://commons.wikimedia.org/wiki/File:%D0%A1%D1%82%D1%80%D1%83%D0%BA%D1%82%D1%83%D1%80%D0%B0_%D0%BD%D0%B0_%D0%BE%D0%BA%D0%BE.jpg,
